evidence_id,resource_id,evidence_text,evidence_type
E0348,Resource116,"Nội dung 'Mạch điện cơ bản' rèn kỹ năng CircuitAnalysis, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0349,Resource117,"Tài liệu 'PLC Siemens nhập môn' thuộc ngành Điện - điện tử, hỗ trợ chủ đề PLC và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0350,Resource117,"'PLC Siemens nhập môn' phù hợp mức ProjectReady, hướng đến mục tiêu CreativeDesign, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0351,Resource117,"Nội dung 'PLC Siemens nhập môn' rèn kỹ năng PLCProgramming, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0352,Resource118,"Tài liệu 'Điện công nghiệp thực hành' thuộc ngành Điện - điện tử, hỗ trợ chủ đề IndustrialElectrical và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0353,Resource118,"'Điện công nghiệp thực hành' phù hợp mức Foundation, hướng đến mục tiêu LearnFoundation, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0354,Resource118,"Nội dung 'Điện công nghiệp thực hành' rèn kỹ năng WiringDiagram, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0355,Resource119,"Tài liệu 'Vi điều khiển Arduino' thuộc ngành Điện - điện tử, hỗ trợ chủ đề EmbeddedSystems và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0356,Resource119,"'Vi điều khiển Arduino' phù hợp mức Intermediate, hướng đến mục tiêu PrepareExam, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0357,Resource119,"Nội dung 'Vi điều khiển Arduino' rèn kỹ năng Microcontroller, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0358,Resource120,"Tài liệu 'Điện tử công suất căn bản' thuộc ngành Điện - điện tử, hỗ trợ chủ đề PowerElectronics và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0359,Resource120,"'Điện tử công suất căn bản' phù hợp mức ProjectReady, hướng đến mục tiêu ImproveCommunication, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0360,Resource120,"Nội dung 'Điện tử công suất căn bản' rèn kỹ năng ElectricalSafety, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0361,Resource121,"Tài liệu 'Cảm biến trong hệ thống tự động' thuộc ngành Điện - điện tử, hỗ trợ chủ đề SensorSystem và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0362,Resource121,"'Cảm biến trong hệ thống tự động' phù hợp mức Foundation, hướng đến mục tiêu UnderstandTheory, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0363,Resource121,"Nội dung 'Cảm biến trong hệ thống tự động' rèn kỹ năng SensorCalibration, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0364,Resource122,"Tài liệu 'Đọc bản vẽ điện' thuộc ngành Điện - điện tử, hỗ trợ chủ đề CircuitTheory và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0365,Resource122,"'Đọc bản vẽ điện' phù hợp mức Intermediate, hướng đến mục tiêu DevelopCareer, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0366,Resource122,"Nội dung 'Đọc bản vẽ điện' rèn kỹ năng CircuitAnalysis, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0367,Resource123,"Tài liệu 'An toàn điện công nghiệp' thuộc ngành Điện - điện tử, hỗ trợ chủ đề PLC và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0368,Resource123,"'An toàn điện công nghiệp' phù hợp mức ProjectReady, hướng đến mục tiêu LearnProgramming, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0369,Resource123,"Nội dung 'An toàn điện công nghiệp' rèn kỹ năng PLCProgramming, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0370,Resource124,"Tài liệu 'Bài tập phân tích mạch' thuộc ngành Điện - điện tử, hỗ trợ chủ đề IndustrialElectrical và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0371,Resource124,"'Bài tập phân tích mạch' phù hợp mức Foundation, hướng đến mục tiêu LearnBusiness, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0372,Resource124,"Nội dung 'Bài tập phân tích mạch' rèn kỹ năng WiringDiagram, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0373,Resource125,"Tài liệu 'Dự án điều khiển đèn tự động' thuộc ngành Điện - điện tử, hỗ trợ chủ đề EmbeddedSystems và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0374,Resource125,"'Dự án điều khiển đèn tự động' phù hợp mức Intermediate, hướng đến mục tiêu ServiceOperations, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0375,Resource125,"Nội dung 'Dự án điều khiển đèn tự động' rèn kỹ năng Microcontroller, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0376,Resource126,"Tài liệu 'Digital Marketing tổng quan' thuộc ngành Marketing số, hỗ trợ chủ đề DigitalMarketing và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0377,Resource126,"'Digital Marketing tổng quan' phù hợp mức Foundation, hướng đến mục tiêu UnderstandTheory, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0378,Resource126,"Nội dung 'Digital Marketing tổng quan' rèn kỹ năng SEOPlanning, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0379,Resource127,"Tài liệu 'SEO cơ bản cho website' thuộc ngành Marketing số, hỗ trợ chủ đề SEO và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0380,Resource127,"'SEO cơ bản cho website' phù hợp mức Intermediate, hướng đến mục tiêu DevelopCareer, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0381,Resource127,"Nội dung 'SEO cơ bản cho website' rèn kỹ năng ContentWriting, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0382,Resource128,"Tài liệu 'Content Marketing thực hành' thuộc ngành Marketing số, hỗ trợ chủ đề ContentMarketing và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0383,Resource128,"'Content Marketing thực hành' phù hợp mức ProjectReady, hướng đến mục tiêu LearnProgramming, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0384,Resource128,"Nội dung 'Content Marketing thực hành' rèn kỹ năng CampaignPlanning, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0385,Resource129,"Tài liệu 'Quản trị mạng xã hội' thuộc ngành Marketing số, hỗ trợ chủ đề SocialMedia và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0386,Resource129,"'Quản trị mạng xã hội' phù hợp mức Foundation, hướng đến mục tiêu LearnBusiness, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0387,Resource129,"Nội dung 'Quản trị mạng xã hội' rèn kỹ năng AnalyticsReading, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0388,Resource130,"Tài liệu 'Đo lường chiến dịch marketing' thuộc ngành Marketing số, hỗ trợ chủ đề MarketingAnalytics và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0389,Resource130,"'Đo lường chiến dịch marketing' phù hợp mức Intermediate, hướng đến mục tiêu ServiceOperations, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0390,Resource130,"Nội dung 'Đo lường chiến dịch marketing' rèn kỹ năng SocialMediaManagement, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0391,Resource131,"Tài liệu 'Xây dựng thương hiệu cá nhân' thuộc ngành Marketing số, hỗ trợ chủ đề BrandCommunication và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0392,Resource131,"'Xây dựng thương hiệu cá nhân' phù hợp mức ProjectReady, hướng đến mục tiêu FinancialAnalysis, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0393,Resource131,"Nội dung 'Xây dựng thương hiệu cá nhân' rèn kỹ năng BrandMessaging, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0394,Resource132,"Tài liệu 'Viết nội dung quảng cáo' thuộc ngành Marketing số, hỗ trợ chủ đề DigitalMarketing và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0395,Resource132,"'Viết nội dung quảng cáo' phù hợp mức Foundation, hướng đến mục tiêu CreativeDesign, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0396,Resource132,"Nội dung 'Viết nội dung quảng cáo' rèn kỹ năng SEOPlanning, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0397,Resource133,"Tài liệu 'Email Marketing căn bản' thuộc ngành Marketing số, hỗ trợ chủ đề SEO và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0398,Resource133,"'Email Marketing căn bản' phù hợp mức Intermediate, hướng đến mục tiêu LearnFoundation, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0399,Resource133,"Nội dung 'Email Marketing căn bản' rèn kỹ năng ContentWriting, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0400,Resource134,"Tài liệu 'Phân tích khách hàng mục tiêu' thuộc ngành Marketing số, hỗ trợ chủ đề ContentMarketing và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0401,Resource134,"'Phân tích khách hàng mục tiêu' phù hợp mức ProjectReady, hướng đến mục tiêu PrepareExam, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0402,Resource134,"Nội dung 'Phân tích khách hàng mục tiêu' rèn kỹ năng CampaignPlanning, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0403,Resource135,"Tài liệu 'Kế hoạch truyền thông số' thuộc ngành Marketing số, hỗ trợ chủ đề SocialMedia và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0404,Resource135,"'Kế hoạch truyền thông số' phù hợp mức Foundation, hướng đến mục tiêu ImproveCommunication, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0405,Resource135,"Nội dung 'Kế hoạch truyền thông số' rèn kỹ năng AnalyticsReading, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0406,Resource136,"Tài liệu 'Pháp luật kinh doanh căn bản' thuộc ngành Luật kinh tế, hỗ trợ chủ đề BusinessLaw và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0407,Resource136,"'Pháp luật kinh doanh căn bản' phù hợp mức ProjectReady, hướng đến mục tiêu FinancialAnalysis, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0408,Resource136,"Nội dung 'Pháp luật kinh doanh căn bản' rèn kỹ năng ContractReading, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0409,Resource137,"Tài liệu 'Luật hợp đồng thực hành' thuộc ngành Luật kinh tế, hỗ trợ chủ đề ContractLaw và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0410,Resource137,"'Luật hợp đồng thực hành' phù hợp mức Foundation, hướng đến mục tiêu CreativeDesign, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0411,Resource137,"Nội dung 'Luật hợp đồng thực hành' rèn kỹ năng LegalReasoning, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0412,Resource138,"Tài liệu 'Luật lao động cho doanh nghiệp' thuộc ngành Luật kinh tế, hỗ trợ chủ đề LaborLaw và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0413,Resource138,"'Luật lao động cho doanh nghiệp' phù hợp mức Intermediate, hướng đến mục tiêu LearnFoundation, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0414,Resource138,"Nội dung 'Luật lao động cho doanh nghiệp' rèn kỹ năng ComplianceChecklist, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0415,Resource139,"Tài liệu 'Pháp luật thuế cơ bản' thuộc ngành Luật kinh tế, hỗ trợ chủ đề TaxLaw và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0416,Resource139,"'Pháp luật thuế cơ bản' phù hợp mức ProjectReady, hướng đến mục tiêu PrepareExam, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0417,Resource139,"Nội dung 'Pháp luật thuế cơ bản' rèn kỹ năng CaseAnalysis, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0418,Resource140,"Tài liệu 'Sở hữu trí tuệ nhập môn' thuộc ngành Luật kinh tế, hỗ trợ chủ đề IntellectualProperty và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0419,Resource140,"'Sở hữu trí tuệ nhập môn' phù hợp mức Foundation, hướng đến mục tiêu ImproveCommunication, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0420,Resource140,"Nội dung 'Sở hữu trí tuệ nhập môn' rèn kỹ năng LegalWriting, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0421,Resource141,"Tài liệu 'Kỹ năng đọc hợp đồng' thuộc ngành Luật kinh tế, hỗ trợ chủ đề LegalCompliance và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0422,Resource141,"'Kỹ năng đọc hợp đồng' phù hợp mức Intermediate, hướng đến mục tiêu UnderstandTheory, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0423,Resource141,"Nội dung 'Kỹ năng đọc hợp đồng' rèn kỹ năng RiskIdentification, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0424,Resource142,"Tài liệu 'Phân tích tình huống pháp lý' thuộc ngành Luật kinh tế, hỗ trợ chủ đề BusinessLaw và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0425,Resource142,"'Phân tích tình huống pháp lý' phù hợp mức ProjectReady, hướng đến mục tiêu DevelopCareer, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0426,Resource142,"Nội dung 'Phân tích tình huống pháp lý' rèn kỹ năng ContractReading, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0427,Resource143,"Tài liệu 'Tuân thủ pháp luật doanh nghiệp' thuộc ngành Luật kinh tế, hỗ trợ chủ đề ContractLaw và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0428,Resource143,"'Tuân thủ pháp luật doanh nghiệp' phù hợp mức Foundation, hướng đến mục tiêu LearnProgramming, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0429,Resource143,"Nội dung 'Tuân thủ pháp luật doanh nghiệp' rèn kỹ năng LegalReasoning, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0430,Resource144,"Tài liệu 'Viết văn bản pháp lý' thuộc ngành Luật kinh tế, hỗ trợ chủ đề LaborLaw và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0431,Resource144,"'Viết văn bản pháp lý' phù hợp mức Intermediate, hướng đến mục tiêu LearnBusiness, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0432,Resource144,"Nội dung 'Viết văn bản pháp lý' rèn kỹ năng ComplianceChecklist, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0433,Resource145,"Tài liệu 'Case study tranh chấp thương mại' thuộc ngành Luật kinh tế, hỗ trợ chủ đề TaxLaw và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0434,Resource145,"'Case study tranh chấp thương mại' phù hợp mức ProjectReady, hướng đến mục tiêu ServiceOperations, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0435,Resource145,"Nội dung 'Case study tranh chấp thương mại' rèn kỹ năng CaseAnalysis, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0436,Resource146,"Tài liệu 'Điều dưỡng cơ bản' thuộc ngành Điều dưỡng và chăm sóc sức khỏe, hỗ trợ chủ đề BasicNursing và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0437,Resource146,"'Điều dưỡng cơ bản' phù hợp mức Intermediate, hướng đến mục tiêu UnderstandTheory, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0438,Resource146,"Nội dung 'Điều dưỡng cơ bản' rèn kỹ năng PatientObservation, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0439,Resource147,"Tài liệu 'Chăm sóc người bệnh nhập môn' thuộc ngành Điều dưỡng và chăm sóc sức khỏe, hỗ trợ chủ đề PatientCare và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0440,Resource147,"'Chăm sóc người bệnh nhập môn' phù hợp mức ProjectReady, hướng đến mục tiêu DevelopCareer, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0441,Resource147,"Nội dung 'Chăm sóc người bệnh nhập môn' rèn kỹ năng NursingProcedure, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0442,Resource148,"Tài liệu 'Giao tiếp trong y tế' thuộc ngành Điều dưỡng và chăm sóc sức khỏe, hỗ trợ chủ đề MedicalCommunication và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0443,Resource148,"'Giao tiếp trong y tế' phù hợp mức Foundation, hướng đến mục tiêu LearnProgramming, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0444,Resource148,"Nội dung 'Giao tiếp trong y tế' rèn kỹ năng MedicalCommunication, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0445,Resource149,"Tài liệu 'Sơ cấp cứu căn bản' thuộc ngành Điều dưỡng và chăm sóc sức khỏe, hỗ trợ chủ đề FirstAid và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0446,Resource149,"'Sơ cấp cứu căn bản' phù hợp mức Intermediate, hướng đến mục tiêu LearnBusiness, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0447,Resource149,"Nội dung 'Sơ cấp cứu căn bản' rèn kỹ năng FirstAidSkill, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0448,Resource150,"Tài liệu 'An toàn người bệnh' thuộc ngành Điều dưỡng và chăm sóc sức khỏe, hỗ trợ chủ đề ClinicalSafety và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0449,Resource150,"'An toàn người bệnh' phù hợp mức ProjectReady, hướng đến mục tiêu ServiceOperations, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0450,Resource150,"Nội dung 'An toàn người bệnh' rèn kỹ năng ClinicalDocumentation, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0451,Resource151,"Tài liệu 'Giáo dục sức khỏe cộng đồng' thuộc ngành Điều dưỡng và chăm sóc sức khỏe, hỗ trợ chủ đề HealthEducation và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0452,Resource151,"'Giáo dục sức khỏe cộng đồng' phù hợp mức Foundation, hướng đến mục tiêu FinancialAnalysis, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0453,Resource151,"Nội dung 'Giáo dục sức khỏe cộng đồng' rèn kỹ năng SafetyCare, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0454,Resource152,"Tài liệu 'Ghi chép hồ sơ điều dưỡng' thuộc ngành Điều dưỡng và chăm sóc sức khỏe, hỗ trợ chủ đề BasicNursing và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0455,Resource152,"'Ghi chép hồ sơ điều dưỡng' phù hợp mức Intermediate, hướng đến mục tiêu CreativeDesign, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0456,Resource152,"Nội dung 'Ghi chép hồ sơ điều dưỡng' rèn kỹ năng PatientObservation, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0457,Resource153,"Tài liệu 'Kỹ thuật đo dấu hiệu sinh tồn' thuộc ngành Điều dưỡng và chăm sóc sức khỏe, hỗ trợ chủ đề PatientCare và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0458,Resource153,"'Kỹ thuật đo dấu hiệu sinh tồn' phù hợp mức ProjectReady, hướng đến mục tiêu LearnFoundation, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0459,Resource153,"Nội dung 'Kỹ thuật đo dấu hiệu sinh tồn' rèn kỹ năng NursingProcedure, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0460,Resource154,"Tài liệu 'Quy trình chăm sóc lâm sàng' thuộc ngành Điều dưỡng và chăm sóc sức khỏe, hỗ trợ chủ đề MedicalCommunication và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0461,Resource154,"'Quy trình chăm sóc lâm sàng' phù hợp mức Foundation, hướng đến mục tiêu PrepareExam, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0462,Resource154,"Nội dung 'Quy trình chăm sóc lâm sàng' rèn kỹ năng MedicalCommunication, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
E0463,Resource155,"Tài liệu 'Case study chăm sóc bệnh nhân' thuộc ngành Điều dưỡng và chăm sóc sức khỏe, hỗ trợ chủ đề FirstAid và có thể dùng làm nguồn học tập tham khảo trong hệ thống EAU-HyperRAG.",ContentEvidence
E0464,Resource155,"'Case study chăm sóc bệnh nhân' phù hợp mức Intermediate, hướng đến mục tiêu ImproveCommunication, giúp người học lựa chọn tài liệu theo trình độ và mục tiêu học tập.",LevelGoalEvidence
E0465,Resource155,"Nội dung 'Case study chăm sóc bệnh nhân' rèn kỹ năng FirstAidSkill, có ví dụ và tình huống thực hành để hỗ trợ truy xuất evidence khi hệ thống gợi ý tài liệu.",SkillEvidence
